Market Name ,Market Key,Market Type,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
49631,49631,Zip Code,"36,545","36,480","36,780",0,"46,601","34,845","33,591","37,761","37,328","35,230","38,868",
49632,49632,Zip Code,"41,037","40,291","40,595",0,"35,192","37,643","38,353","40,726","42,582","42,426","44,710",
49633,49633,Zip Code,"42,948","42,569","43,136",0,"38,462","41,903","40,161","40,382","41,868","45,964","43,798",
49635,49635,Zip Code,"41,180","42,263","40,546",0,"42,863","39,245","42,500","45,413","48,002","47,016","52,015",
49636,49636,Zip Code,"54,211","56,111","55,750",0,"40,086","53,788","55,882","55,078","59,821","69,063","67,361",
49637,49637,Zip Code,"46,909","47,576","45,347",0,"51,786","47,028","45,219","43,298","45,667","45,770","51,414",
49638,49638,Zip Code,"37,938","36,857","37,083",0,"47,541","33,618","29,670","36,964","36,574","36,216","34,247",
49639,49639,Zip Code,"44,399","41,709","41,901",0,"33,718","39,142","36,424","39,842","40,735","40,038","43,621",
49640,49640,Zip Code,"41,250","41,087","40,745",0,"39,430","41,750","45,446","50,146","52,180","50,588","55,236",
49642,49642,Zip Code,"30,769","30,833","32,206",0,"42,112","28,942","26,102","24,741","27,881","23,417","23,316",
49643,49643,Zip Code,"49,351","48,985","47,485",0,"29,737","45,823","45,876","45,712","50,407","49,053","56,370",
49644,49644,Zip Code,"30,890","30,077","29,281",0,"46,078","29,383","33,289","33,742","34,765","34,406","35,490",
49645,49645,Zip Code,"43,819","43,625","42,563",0,"29,433","40,319","37,220","37,400","35,565","35,420","40,810",
49646,49646,Zip Code,"40,066","40,367","40,830",0,"40,553","39,777","38,275","38,495","40,852","43,134","42,959",
49648,49648,Zip Code,"49,958","46,336","46,914",0,"39,942","46,305","47,254","61,053","62,661","64,543","72,194",
49649,49649,Zip Code,"51,582","52,113","50,082",0,"46,456","48,843","45,584","46,362","48,345","50,928","52,161",
49650,49650,Zip Code,"54,392","53,052","52,919",0,"49,529","50,268","50,779","56,940","55,824","61,688","63,230",
49651,49651,Zip Code,"36,307","37,354","37,460",0,"51,327","36,348","38,399","41,175","43,267","43,376","43,587",
49653,49653,Zip Code,"54,569","56,224","56,700",0,"36,680","52,350","47,302","51,929","49,265","50,690","58,155",
49654,49654,Zip Code,"68,125","71,538","69,375",0,"53,165","65,051","55,000","61,895","61,000","58,631","64,623",
49655,49655,Zip Code,"40,274","40,068","40,000",0,"65,217","39,029","42,534","44,938","43,438","42,500","44,446",
49656,49656,Zip Code,"30,890","32,091","32,034",0,"39,355","31,557","32,917","34,018","31,408","32,064","33,098",
49657,49657,Zip Code,"42,920","43,163","42,704",0,"31,356","40,487","41,006","41,794","42,827","46,484","48,330",
49659,49659,Zip Code,"38,571","38,214","38,989",0,"41,106","36,227","32,561","36,238","40,253","43,202","45,391",
49660,49660,Zip Code,"39,200","38,994","38,997",0,"36,546","38,750","41,965","42,845","42,865","43,810","44,081",
49663,49663,Zip Code,"39,713","38,758","39,262",0,"38,820","37,702","36,454","42,655","42,274","43,907","43,680",
49664,49664,Zip Code,"53,704","55,573","54,787",0,"38,004","50,433","43,361","46,620","50,258","54,249","55,666",
49665,49665,Zip Code,"37,124","37,235","37,522",0,"50,868","35,273","37,705","43,198","40,015","39,016","38,378",
49667,49667,Zip Code,"39,900","38,625","37,895",0,"35,577","35,776","34,268","37,452","41,600","37,797","41,000",
49668,49668,Zip Code,"38,148","39,575","39,678",0,"36,144","37,885","35,267","43,049","41,174","41,151","40,045",
49670,49670,Zip Code,"53,468","55,446","55,313",0,"38,302","52,733","57,654","52,071","59,817","58,014","57,485",
49675,49675,Zip Code,"42,679","43,421","41,471",0,"53,278","39,286","48,302","48,033","49,364","56,164","52,237",
49676,49676,Zip Code,"47,232","46,159","45,138",0,"39,286","42,795","40,719","43,549","42,021","43,365","47,216",
49677,49677,Zip Code,"40,659","41,474","41,074",0,"42,886","38,880","36,110","36,675","36,528","34,309","38,517",
49679,49679,Zip Code,"36,467","36,563","37,093",0,"39,112","34,719","37,408","43,864","43,504","40,168","42,714",
49680,49680,Zip Code,"39,113","40,615","40,958",0,"35,140","40,489","41,708","42,056","44,155","45,357","46,915",
49682,49682,Zip Code,"60,304","62,240","62,754",0,"41,185","56,537","49,907","44,916","45,486","49,368","60,170",
49683,49683,Zip Code,"39,964","41,127","40,856",0,"57,005","38,692","38,179","40,838","43,682","42,003","42,787",
49684,49684,Zip Code,"51,387","50,806","48,613",0,"39,464","47,306","47,788","48,110","51,190","54,560","59,878",
49685,49685,Zip Code,0,0,0,0,"47,183","51,172","51,420","50,053","52,280","56,355","59,371",
49686,49686,Zip Code,"47,113","47,636","44,988",0,"51,113","43,478","46,297","44,947","49,437","49,878","57,419",
49688,49688,Zip Code,"42,619","43,259","43,545",0,"43,671","40,635","42,873","47,147","47,194","45,714","51,863",
49689,49689,Zip Code,"37,120","37,120","37,688",0,"40,797","34,474","33,175","33,238","31,833","36,736","33,346",
49690,49690,Zip Code,"55,880","55,056","52,292",0,"34,652","55,122","68,722","64,499","68,303","67,710","76,237",
49696,49696,Zip Code,0,0,0,0,"55,451","55,107","57,733","55,723","58,180","57,170","63,553",
49701,49701,Zip Code,"45,395","46,382","46,923",0,"54,994","41,953","40,933","46,308","47,209","43,196","41,152",
49705,49705,Zip Code,"41,111","37,083","38,047",0,"42,430","36,027","36,471","37,394","35,313","38,750","39,355",
49706,49706,Zip Code,"45,406","45,636","46,167",0,"35,912","44,354","41,244","47,118","45,877","49,172","54,011",
49707,49707,Zip Code,"38,709","38,754","38,585",0,"44,555","36,060","36,191","36,547","40,925","37,998","39,475",
49709,49709,Zip Code,"33,976","34,129","34,029",0,"36,401","33,381","34,076","35,350","37,152","39,343","43,165",
49710,49710,Zip Code,"38,438","44,500","45,893",0,"33,333","43,232","43,092","43,721","44,926","49,545","49,438",
49712,49712,Zip Code,"46,636","46,731","47,838",0,"43,462","46,440","38,789","42,908","44,341","47,956","52,882",
49713,49713,Zip Code,"46,594","46,071","47,459",0,"46,821","46,574","42,544","44,122","45,798","49,683","50,372",
49715,49715,Zip Code,"48,657","49,342","50,036",0,"46,186","46,202","47,513","47,512","51,354","53,627","47,880",
49716,49716,Zip Code,"46,042","43,839","44,224",0,"46,126","44,167","40,431","44,375","42,500","45,524","46,976",
49718,49718,Zip Code,"46,923","46,324","46,711",0,"43,946","42,783","35,357","47,073","49,521","44,964","48,950",
49719,49719,Zip Code,"42,885","44,392","46,339",0,"43,304","46,695","47,692","44,012","42,553","44,427","44,085",
49720,49720,Zip Code,"47,854","47,849","48,386",0,"46,827","47,480","44,830","50,474","48,493","48,575","48,711",
49721,49721,Zip Code,"37,431","37,185","37,068",0,"48,171","35,236","33,740","35,064","36,308","38,240","39,040",
49724,49724,Zip Code,"43,710","49,113","50,000",0,"35,366","46,053","44,677","46,295","51,966","51,953","50,994",
49725,49725,Zip Code,"45,000","44,135","44,167",0,"46,810","39,962","39,342","39,355","45,096","41,058","40,147",
49726,49726,Zip Code,"46,000","43,704","44,167",0,"40,287","40,609","37,394","41,659","42,625","43,738","45,064",
49727,49727,Zip Code,"45,270","43,831","45,025",0,"40,590","43,033","35,902","40,921","42,163","42,843","47,730",
49728,49728,Zip Code,"31,667","38,393","39,000",0,"42,960","35,987","34,697","38,145","42,500","42,059","40,813",
49729,49729,Zip Code,"48,140","48,100","49,345",0,"35,326","46,159","39,203","46,350","48,125","50,521","51,359",
49730,49730,Zip Code,"45,481","44,877","44,936",0,"46,607","43,481","41,646","45,427","48,980","48,224","51,235",
49733,49733,Zip Code,"41,336","40,000","39,926",0,"43,706","37,927","40,254","41,913","48,258","49,655","50,605",
49735,49735,Zip Code,"47,282","47,264","46,496",0,"38,413","45,198","42,361","48,705","52,365","51,949","53,531",
49736,49736,Zip Code,"32,500","42,024","42,353",0,"45,525","39,385","35,441","39,390","42,875","44,792","42,697",
49738,49738,Zip Code,"37,093","36,540","36,124",0,"39,348","34,688","36,822","36,421","36,972","39,413","46,777",
49740,49740,Zip Code,"53,105","52,702","51,886",0,"35,169","51,490","47,334","57,496","60,009","64,264","63,292",
49743,49743,Zip Code,"36,953","37,778","36,964",0,"51,154","35,475","34,732","38,304","40,288","39,400","42,935",
49744,49744,Zip Code,"42,400","42,241","42,054",0,"35,500","40,000","39,754","41,916","43,311","39,815","45,728",
49745,49745,Zip Code,"34,667","36,711","37,500",0,"39,934","36,385","42,969","42,663","44,179","42,038","42,500",
49746,49746,Zip Code,"35,571","34,803","34,470",0,"35,776","31,660","32,000","35,438","36,539","37,459","40,655",
49747,49747,Zip Code,"43,077","43,293","43,232",0,"31,767","39,755","36,460","38,898","39,202","37,717","41,155",
49749,49749,Zip Code,"40,780","40,756","40,079",0,"40,000","39,733","42,475","41,735","42,844","43,936","48,269",
49751,49751,Zip Code,"44,336","45,000","46,336",0,"39,874","43,182","40,262","43,919","48,942","54,053","54,551",
49752,49752,Zip Code,"44,833","47,500","47,917",0,"43,729","43,824","44,375","47,214","51,111","48,790","46,250",
49753,49753,Zip Code,"41,368","41,273","41,830",0,"43,906","37,368","38,627","41,140","40,927","39,298","44,574",
49755,49755,Zip Code,"44,395","44,784","44,375",0,"37,464","41,461","38,691","44,173","45,994","46,799","47,021",
49756,49756,Zip Code,"34,895","34,489","34,828",0,"41,588","33,023","32,371","34,724","36,571","37,111","38,881",
49757,49757,Zip Code,"41,875","40,455","41,731",0,"33,218","41,154","46,890","47,669","48,065","52,344","61,250",
49759,49759,Zip Code,"35,313","37,742","36,573",0,"41,802","35,403","34,893","40,902","42,694","42,253","48,073",
49760,49760,Zip Code,"44,615","37,500","39,868",0,"35,962","38,955","40,850","42,500","40,625","45,125","42,955",
49762,49762,Zip Code,"37,813","35,259","35,300",0,"39,861","33,390","32,619","36,027","34,302","36,479","38,164",
49765,49765,Zip Code,"32,051","32,337","31,655",0,"33,772","30,707","30,840","34,216","36,102","37,575","40,070",
49766,49766,Zip Code,"39,356","39,883","39,385",0,"30,902","37,685","42,373","41,000","41,407","36,790","40,658",
49768,49768,Zip Code,"36,705","37,976","38,152",0,"37,661","35,160","32,315","41,105","45,000","48,605","42,813",
49769,49769,Zip Code,"42,944","43,469","43,400",0,"35,000","42,258","41,587","44,517","43,667","46,870","44,593",
49770,49770,Zip Code,"47,766","48,066","47,500",0,"42,734","46,484","42,986","50,492","53,913","52,685","54,909",
49774,49774,Zip Code,"45,924","42,402","42,944",0,"46,767","40,638","41,066","44,013","46,361","47,196","45,948",
49775,49775,Zip Code,"50,000","52,500","50,833",0,"40,504","44,000","38,750","32,059","33,333","41,466","39,914",
49776,49776,Zip Code,"39,098","41,202","39,894",0,"47,000","37,768","36,809","40,936","43,023","41,019","44,555",
49777,49777,Zip Code,"45,192","45,921","44,261",0,"38,109","42,729","44,935","49,844","49,131","52,610","59,901",
49779,49779,Zip Code,"34,756","34,471","33,034",0,"43,008","32,984","34,947","42,235","43,299","40,667","40,026",
49780,49780,Zip Code,"46,014","48,705","48,661",0,"33,276","44,643","44,527","46,398","54,050","53,646","49,539",
49781,49781,Zip Code,"40,694","40,091","40,349",0,"44,516","38,986","40,936","43,887","43,152","45,978","43,168",
49782,49782,Zip Code,"35,938","35,385","36,159",0,"39,402","40,278","40,320","38,750","41,563","46,518","52,976",
49783,49783,Zip Code,"37,257","36,972","37,265",0,"40,581","36,569","38,972","37,417","39,176","42,555","39,405",
49788,49788,Zip Code,"37,355","38,527","37,563",0,"36,711","35,035","32,931","32,806","36,479","40,688","41,673",
49791,49791,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
49792,49792,Zip Code,"31,250","32,917","33,542",0,"34,822","31,000","31,250","32,500","35,000","35,000","32,143",
49795,49795,Zip Code,"37,230","38,596","37,724",0,"31,875","36,404","35,677","38,775","43,024","44,984","42,364",
49799,49799,Zip Code,"35,747","36,163","35,595",0,"36,767","34,375","33,902","34,042","33,252","38,253","40,202",
49801,49801,Zip Code,"40,443","40,354","40,984",0,"34,647","39,483","41,028","46,333","46,304","42,232","47,573",
49802,49802,Zip Code,"37,048","36,536","36,720",0,"39,600","35,499","34,401","39,175","37,513","37,738","40,389",
49805,49805,Zip Code,0,0,0,0,"35,525","30,652","36,667","39,853","43,000","38,600","37,561",
49806,49806,Zip Code,"53,929","45,833","46,458",0,"31,400","41,900","36,210","39,439","35,882","38,824","44,244",
49807,49807,Zip Code,"47,256","46,860","46,645",0,"42,050","44,954","43,888","49,150","49,162","49,595","52,341",
49812,49812,Zip Code,"33,269","34,875","34,512",0,"44,890","34,583","31,667","40,781","41,613","41,724","40,693",
49814,49814,Zip Code,"45,451","46,434","49,439",0,"34,634","45,545","43,909","42,852","47,589","47,955","44,668",
49815,49815,Zip Code,"41,731","41,250","42,188",0,"45,057","40,625","36,776","41,094","43,250","37,838","39,286",
49816,49816,Zip Code,"36,875","38,269","37,857",0,"40,122","37,566","38,214","39,554","40,700","42,232","48,200",
49817,49817,Zip Code,"36,786","41,042","40,682",0,"37,292","38,654","40,455","41,176","43,112","42,330","46,875",
49818,49818,Zip Code,"46,944","46,000","46,389",0,"39,342","44,674","45,805","45,000","47,000","48,602","54,167",
49819,49819,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
49820,49820,Zip Code,"34,357","38,017","38,462",0,"45,299","35,536","33,889","34,308","33,944","35,000","36,413",
49821,49821,Zip Code,"40,303","39,138","38,190",0,"35,820","38,015","31,646","42,912","44,944","42,500","42,238",
49822,49822,Zip Code,"48,500","43,611","43,333",0,"38,030","40,329","36,929","42,500","35,577","36,731","42,500",
49825,49825,Zip Code,"38,125","42,083","43,750",0,"39,655","40,769","37,143","40,769","36,250","37,885","43,182",
49826,49826,Zip Code,"37,500","42,708","43,182",0,"38,750","40,323","36,935","42,969","36,034","37,143","43,100",
49827,49827,Zip Code,"35,500","36,083","36,250",0,"40,100","34,528","37,069","34,434","32,321","33,492","36,103",
49829,49829,Zip Code,"36,250","36,371","35,714",0,"34,167","35,780","34,502","35,174","33,037","34,024","33,410",
49831,49831,Zip Code,"45,192","44,375","43,750",0,"35,869","42,337","43,542","51,538","57,609","49,148","50,379",
49833,49833,Zip Code,"37,143","33,571","38,929",0,"41,989","32,667","48,125","44,643","45,385","48,636","48,125",
49834,49834,Zip Code,"38,958","43,182","42,955",0,"35,652","41,618","42,759","51,250","54,688","47,857","52,083",
49835,49835,Zip Code,"38,864","39,758","38,162",0,"41,500","36,679","38,059","40,602","36,364","36,169","42,208",
49836,49836,Zip Code,"32,917","39,464","38,125",0,"36,500","36,579","41,702","37,250","37,500","36,205","36,844",
49837,49837,Zip Code,"45,909","45,784","44,466",0,"36,587","45,611","45,608","45,224","52,181","50,791","52,015",
49838,49838,Zip Code,"33,864","37,250","38,250",0,"44,781","35,395","31,296","35,643","35,703","37,109","38,125",
49839,49839,Zip Code,"32,232","39,375","38,021",0,"36,111","36,350","34,423","37,500","40,585","43,684","42,746",
49840,49840,Zip Code,"42,721","44,113","44,483",0,"36,829","43,042","41,000","42,619","38,088","41,591","50,329",
49841,49841,Zip Code,"38,750","37,152","42,905",0,"42,594","39,286","43,182","40,651","41,237","44,417","42,014",
49847,49847,Zip Code,"38,636","37,212","37,400",0,"41,643","35,784","29,653","33,961","32,202","33,929","46,045",
49848,49848,Zip Code,"43,750","39,167","39,167",0,"35,469","37,143","36,406","47,321","46,000","41,875","39,375",
49849,49849,Zip Code,"41,417","41,254","44,545",0,"38,000","42,604","43,653","41,342","46,153","45,136","44,738",
49852,49852,Zip Code,0,0,0,0,"42,660","45,714","43,250","53,750","52,500","45,500","51,042",
49853,49853,Zip Code,"40,076","39,487","40,347",0,"45,000","37,456","44,593","52,670","52,752","46,294","45,931",
49854,49854,Zip Code,"34,305","34,216","33,966",0,"37,759","33,741","37,289","37,572","37,777","34,751","37,790",
49855,49855,Zip Code,"40,046","40,499","44,325",0,"33,763","40,636","45,687","38,481","44,523","45,308","43,605",
49858,49858,Zip Code,"37,098","38,191","37,906",0,"40,605","38,314","35,758","43,915","42,710","42,215","43,026",
49861,49861,Zip Code,"38,205","40,104","44,286",0,"38,417","43,750","45,625","41,679","48,953","47,647","49,917",
49862,49862,Zip Code,"44,333","44,550","44,588",0,"42,500","40,460","35,390","35,956","38,023","38,217","43,174",
49864,49864,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
49866,49866,Zip Code,"43,024","43,577","47,143",0,"41,050","44,276","46,814","44,853","51,498","54,587","51,250",
49868,49868,Zip Code,"36,198","36,796","37,049",0,"43,903","34,904","38,815","41,359","43,057","39,599","36,170",
49870,49870,Zip Code,"37,263","37,357","38,170",0,"35,127","37,712","38,591","43,485","50,628","41,964","52,888",
49871,49871,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
49873,49873,Zip Code,"40,833","39,167","37,500",0,"38,114","36,071","29,412","39,219","45,000","40,455","50,000",
49874,49874,Zip Code,"34,931","36,357","35,606",0,"37,885","34,865","32,300","40,250","40,930","42,762","44,794",
49876,49876,Zip Code,"45,677","46,409","46,739",0,"34,797","44,911","39,327","46,750","51,914","49,074","55,691",
49878,49878,Zip Code,"40,570","42,972","42,280",0,"45,125","42,126","40,667","44,756","43,975","44,092","45,105",
49879,49879,Zip Code,"28,889","30,074","32,258",0,"42,239","32,063","40,380","40,078","46,296","44,318","39,167",
49880,49880,Zip Code,"42,838","42,500","44,714",0,"31,667","40,674","39,800","41,517","41,919","45,147","44,463",
49881,49881,Zip Code,"42,500","41,591","41,500",0,"41,040","40,114","36,957","41,316","43,684","38,587","38,947",
49883,49883,Zip Code,"38,333","36,250","36,500",0,"40,938","35,000","42,500","38,125","39,091","38,750","35,833",
49884,49884,Zip Code,"47,500","43,068","47,500",0,"35,577","42,500","37,647","39,412","45,000","41,477","43,438",
49885,49885,Zip Code,"45,409","46,923","51,682",0,"41,628","46,943","44,364","42,884","47,827","47,340","53,508",
49886,49886,Zip Code,"40,000","37,222","36,667",0,"47,070","35,326","30,833","40,625","43,289","41,071","47,614",
49887,49887,Zip Code,"35,897","38,893","38,699",0,"37,188","38,029","33,659","44,170","44,880","41,867","41,834",
49891,49891,Zip Code,"34,352","34,914","35,000",0,"38,261","34,000","39,360","39,038","46,538","47,143","51,758",
49892,49892,Zip Code,"47,070","43,632","43,617",0,"34,737","41,534","40,121","45,994","49,892","44,340","50,883",
49893,49893,Zip Code,"45,426","46,649","46,023",0,"41,994","44,884","38,479","51,482","52,304","55,234","57,449",
49894,49894,Zip Code,"38,426","36,591","36,250",0,"45,000","38,367","41,161","39,670","39,286","45,255","43,125",
49895,49895,Zip Code,"52,105","44,674","44,643",0,"38,424","43,689","37,069","34,867","38,750","41,685","45,335",
49896,49896,Zip Code,"36,488","35,500","35,671",0,"44,073","35,378","32,585","42,904","42,992","42,783","43,762",
49901,49901,Zip Code,0,0,0,0,0,0,0,0,0,0,"38,000",
49902,49902,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
49903,49903,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
49905,49905,Zip Code,"38,510","40,575","40,206",0,"35,395","36,551","38,130","40,635","46,136","50,446","51,730",
49908,49908,Zip Code,"35,975","39,286","39,231",0,"37,173","38,305","36,224","32,593","35,089","38,028","43,314",
49910,49910,Zip Code,"30,208","31,667","30,395",0,"38,243","29,545","28,625","34,000","34,868","33,194","43,333",
49911,49911,Zip Code,"33,611","34,024","33,774",0,"30,000","31,810","33,322","33,059","36,057","33,158","36,338",
49912,49912,Zip Code,"31,765","33,205","32,813",0,"31,904","32,711","42,753","33,492","32,885","33,302","39,762",
49913,49913,Zip Code,"30,451","31,010","31,255",0,"33,143","30,490","32,965","37,638","38,190","36,290","34,430",
49916,49916,Zip Code,"40,000","40,211","40,093",0,"30,403","38,382","42,100","48,585","46,716","47,862","46,623",
49917,49917,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
49918,49918,Zip Code,0,0,0,0,0,0,0,0,"50,000","50,000","45,313",
49919,49919,Zip Code,"45,000","47,500","47,500",0,"38,766","46,500","41,477","40,313","50,893","53,365","55,625",
49920,49920,Zip Code,"35,413","36,602","36,209",0,"47,500","34,702","36,167","40,668","42,272","39,732","42,653",
49921,49921,Zip Code,"33,333","31,667","31,500",0,"34,858","30,294","32,500","38,158","40,795","48,214","46,827",
49922,49922,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
49925,49925,Zip Code,"28,879","31,000","29,808",0,"31,053","29,688","31,556","33,977","34,681","33,556","42,115",
49927,49927,Zip Code,"35,000","37,750","37,813",0,"30,109","34,318","28,846","31,000","38,000","37,679","36,406",
49929,49929,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
49930,49930,Zip Code,"33,593","33,240","32,709",0,"34,706","31,780","38,231","35,660","35,747","34,391","42,067",
49931,49931,Zip Code,"27,071","29,488","29,244",0,"31,957","28,025","26,570","30,026","28,746","34,481","34,921",
49935,49935,Zip Code,"33,475","33,798","34,079",0,"28,323","31,828","31,570","34,310","37,593","35,671","37,305",
49938,49938,Zip Code,"29,507","29,631","28,714",0,"32,019","28,672","33,246","34,646","34,302","33,450","34,421",
49945,49945,Zip Code,"38,398","38,233","38,411",0,"28,717","36,224","36,968","40,700","43,152","43,324","43,951",
49946,49946,Zip Code,"34,779","35,920","36,108",0,"36,303","35,024","39,314","36,421","38,128","44,387","45,017",
49947,49947,Zip Code,"38,854","39,531","39,435",0,"35,625","37,891","42,299","47,345","44,509","44,395","49,148",
49948,49948,Zip Code,"39,022","40,938","39,259",0,"38,359","38,750","39,200","39,261","40,357","37,074","41,284",
49950,49950,Zip Code,"33,148","35,640","37,222",0,"39,667","34,545","39,167","45,299","48,534","42,258","42,500",
49952,49952,Zip Code,"35,625","36,667","32,500",0,"35,143","31,667","31,667","34,286","38,750","41,250","37,500",
49953,49953,Zip Code,"37,045","36,615","35,977",0,"32,143","33,151","32,500","33,827","33,112","33,803","36,395",
49958,49958,Zip Code,"46,014","41,020","40,459",0,"33,308","39,619","38,072","42,500","45,922","48,373","48,387",
49960,49960,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
49962,49962,Zip Code,"31,538","31,389","30,000",0,"39,305","30,526","41,711","44,107","47,750","45,833","40,313",
49963,49963,Zip Code,0,0,0,0,0,0,0,0,"34,800","35,469","34,825",
49965,49965,Zip Code,"29,861","37,500","37,857",0,"30,556","34,783","32,353","40,250","47,917","52,446","49,674",
49967,49967,Zip Code,"30,776","33,200","32,404",0,"33,696","32,212","37,830","34,386","33,830","33,511","35,000",
49968,49968,Zip Code,"31,115","31,461","32,143",0,"32,400","31,278","33,063","34,828","36,003","36,089","38,548",
49969,49969,Zip Code,"40,170","41,176","40,946",0,"31,142","37,842","34,851","43,973","40,929","43,145","45,705",
49970,49970,Zip Code,"44,231","47,813","48,214",0,"37,944","47,794","41,161","39,397","51,071","54,924","56,500",
49971,49971,Zip Code,0,0,0,0,0,0,0,0,0,0,0,
50001,50001,Zip Code,"48,036","57,750","59,800",0,"47,083","58,114","64,063","68,750","71,802","69,681","75,581",
50002,50002,Zip Code,"42,574","41,143","41,188",0,"58,898","41,717","42,087","48,125","48,585","47,441","46,860",
50003,50003,Zip Code,"56,688","55,535","57,624",0,"41,490","57,599","52,155","67,062","66,176","68,455","70,019",
50005,50005,Zip Code,"45,893","47,500","48,611",0,"57,047","48,929","44,409","56,250","61,526","62,000","66,071",
50006,50006,Zip Code,"46,250","46,383","48,864",0,"48,289","46,434","46,875","56,628","59,628","59,848","59,234",
50007,50007,Zip Code,"78,533","65,806","68,333",0,"46,196","64,894","68,929","67,813","67,733","65,833","73,750",
50008,50008,Zip Code,"36,630","37,283","38,553",0,"64,750","35,847","38,508","47,300","43,619","45,833","49,297",
50009,50009,Zip Code,"59,267","58,468","59,569",0,"35,909","59,321","62,447","68,169","70,585","71,888","75,600",
50010,50010,Zip Code,"44,917","45,581","47,918",0,"59,283","46,983","51,048","49,911","51,893","49,794","50,283",
50011,50011,Zip Code,"35,833","34,167","35,833",0,"47,551","41,250","33,000","27,917","26,667","16,667","20,000",
50013,50013,Zip Code,"35,000","35,000","36,667",0,"39,583","35,000","30,000","30,000","37,500","14,999","14,999",
50014,50014,Zip Code,"42,778","40,274","42,409",0,"33,571","39,842","34,414","35,232","35,980","38,832","35,585",
50020,50020,Zip Code,"37,880","36,908","37,628",0,"39,702","37,625","40,887","46,641","51,136","47,228","49,794",
50021,50021,Zip Code,"66,850","65,791","67,301",0,"37,609","66,545","70,226","73,290","72,124","72,946","78,129",
50022,50022,Zip Code,"41,018","39,570","40,684",0,"65,406","40,845","39,102","43,246","43,871","46,839","44,680",
50023,50023,Zip Code,"70,731","70,995","72,604",0,"40,539","71,988","72,406","73,450","77,769","82,049","85,180",
50025,50025,Zip Code,"44,741","46,684","47,614",0,"69,376","43,714","43,993","47,575","52,944","58,869","49,787",
50026,50026,Zip Code,"45,185","52,273","53,548",0,"43,552","54,412","55,990","57,609","53,869","58,636","63,771",
50027,50027,Zip Code,"43,333","53,571","51,667",0,"53,289","49,167","48,800","53,214","64,352","66,532","66,667",
50028,50028,Zip Code,"47,708","43,563","44,451",0,"48,500","47,444","45,336","59,951","59,631","62,695","61,810",
50029,50029,Zip Code,"39,231","42,031","43,500",0,"47,246","40,966","49,688","64,120","57,237","70,652","70,433",
50033,50033,Zip Code,"80,000","66,750","69,375",0,0,0,0,0,0,"93,750","95,833",
50034,50034,Zip Code,"55,000","49,107","52,593",0,"41,279","52,632","49,167","53,827","50,798","49,483","61,071",
50035,50035,Zip Code,"66,351","66,263","67,124",0,"52,041","63,245","67,871","69,139","77,099","67,152","77,697",
50036,50036,Zip Code,"47,804","46,771","48,118",0,"63,679","45,783","47,528","53,854","52,162","49,817","51,034",
50038,50038,Zip Code,"51,000","53,438","54,063",0,"45,962","59,722","62,500","88,636","88,393","86,607","97,917",
50039,50039,Zip Code,"43,750","43,971","43,676",0,"61,719","44,942","55,303","78,378","63,750","64,732","67,500",
50040,50040,Zip Code,"47,833","43,036","46,250",0,"46,447","44,286","44,911","60,000","58,750","47,500","45,385",
50042,50042,Zip Code,"36,528","38,553","39,531",0,"45,109","42,500","42,500","46,953","57,955","55,882","51,429",
50044,50044,Zip Code,"39,722","42,717","44,048",0,"41,500","42,846","43,152","45,658","45,737","51,017","54,870",
50046,50046,Zip Code,"58,879","54,524","56,667",0,"42,976","57,372","60,766","62,500","65,051","65,625","62,500",
50047,50047,Zip Code,"59,548","57,867","59,606",0,"57,639","57,034","60,855","63,320","60,182","67,552","65,349",
50048,50048,Zip Code,"46,974","48,100","49,048",0,"57,256","46,530","47,604","49,886","47,331","52,222","49,619",
50049,50049,Zip Code,"35,168","34,810","35,052",0,"46,029","34,849","40,331","44,172","45,722","44,310","44,479",
50050,50050,Zip Code,"34,271","33,077","33,646",0,"35,110","34,091","39,091","47,981","43,684","45,943","51,250",
50051,50051,Zip Code,"51,600","52,000","53,182",0,"33,983","50,313","46,250","56,250","58,984","63,587","74,405",
50052,50052,Zip Code,"47,000","44,375","41,500",0,"50,595","44,231","40,500","47,955","42,500","48,636","49,318",
50054,50054,Zip Code,"48,846","47,347","47,845",0,"40,625","47,478","43,578","57,983","57,439","56,040","64,720",
50055,50055,Zip Code,"47,578","48,500","51,222",0,"47,468","50,132","56,944","64,943","64,041","68,750","64,179",
50056,50056,Zip Code,"49,537","48,256","49,756",0,"50,316","48,500","52,350","56,672","52,870","52,051","47,961",
50057,50057,Zip Code,"43,125","47,917","47,500",0,"48,190","47,500","53,906","53,571","52,206","60,938","60,294",
50058,50058,Zip Code,"41,786","40,902","41,157",0,"47,857","40,716","42,757","48,094","54,332","51,732","54,088",
50059,50059,Zip Code,"60,000","55,000","45,000",0,0,0,0,0,0,0,0,
